A	B	C	D	E	F	G
1.210682328	3.91962261	11.67586496	11.59662667	-0.125774983	20.62889623	4.871622449
-0.994454624	0.701754094	1.495860125	7.211963331	3.245862505	11.72832175	3.019162857
1.168446954	5.028442613	14.87083459	13.1686699	3.106103816	25.54778936	4.996221654
2.633028485	0.156112815	7.543199856	6.329844871	5.826786857	24.27157203	4.08406058
0.009149271	-2.115089861	-2.631235035	3.11111946	3.02610366	15.34896577	6.185408864
1.156132597	3.581069918	12.02277618	11.00497482	5.287665142	26.66756564	5.133025335
3.102291816	-1.630635825	4.335954365	3.417044852	4.233843891	24.16220542	5.82250177
0.652603493	-1.782595836	-0.586109956	2.58804704	4.996858852	18.43570646	5.860632315
2.194868846	-0.349220683	6.048350369	5.798011633	2.888246046	18.05378555	3.283946097
1.270092097	-0.897606198	2.688241558	4.747370542	1.26191557	17.84094594	5.597487821
-0.198879291	-1.344371282	-1.30154834	4.100109876	1.999998295	20.42375318	9.417951677
0.908640399	-1.568650448	0.634560797	3.813799005	5.68844708	17.27753744	4.935952127
2.083778163	3.454023628	13.13279763	10.55061655	7.090163228	32.46314025	7.468748095
1.537091715	2.936988917	10.9623145	10.24300472	2.991722514	26.97545829	6.938409677
0.509853727	-0.507811925	1.625536424	5.132313923	7.201442159	17.93160252	4.410916639
2.116081345	2.811482342	11.63461091	10.34454327	2.89039866	25.27504355	4.512242685
1.49338862	-0.322879583	4.533659023	5.860039038	0.551047941	16.25688411	4.184414723
0.245781413	-2.443204554	-2.760676114	1.859968881	4.621113276	12.34445267	4.134045508
0.728348047	1.109746589	5.057840927	8.246409106	3.902582895	24.07082758	6.693622115
-0.814767168	-0.015751753	-0.508205509	5.242811897	1.666623359	16.54463816	6.329003627
-0.2690689	-1.210991687	-1.186147391	3.951707924	1.160839265	5.62613204	2.120364126
-0.156386348	0.371851043	1.78778125	6.851133964	3.272670222	19.01998853	6.141690328
1.110125827	5.42843002	15.34183129	14.09822653	1.168344968	32.14114744	10.0236588
1.075649139	4.591815548	13.67560233	12.43413071	1.181046564	21.0053001	3.713002223
2.9597146	0.624426275	8.596920471	7.374373274	5.821138113	24.97573736	3.42041984
2.123903912	1.462518253	9.45572737	8.07263862	5.464523348	30.35306202	7.759163208
0.175353624	-5.05532306	-7.647535316	-2.077491116	4.982983206	13.54418375	6.580048659
0.955020275	-2.233252618	-0.723075865	2.619238598	4.827987216	15.12169838	3.953196153
2.700370727	5.239151306	17.71547958	13.47858898	5.535922599	26.70779862	1.577821166
1.691969153	6.047494884	17.45058675	15.50619433	6.990560676	24.27334597	0.072924754
0.297556888	0.572807569	4.018848393	6.869856045	2.144887124	17.57372677	6.176961462
0.975266036	-0.155443271	3.420603196	5.238724524	5.46188204	12.25831609	1.188267717
1.432446288	-1.166329335	2.830003104	4.285587777	3.67722734	8.741719648	-0.87012788
1.443893995	-0.82227538	2.969322831	5.114785149	6.008839089	22.91741395	5.965176238
2.119671763	0.526463201	6.174888203	7.444738729	8.247184631	25.41483429	4.185937242
0.001458711	5.286761589	13.37101234	13.96743937	1.857666315	24.45662429	4.881423049
2.060403065	2.928926131	11.66578596	10.84001453	3.972056516	29.6207132	6.251968567
2.489000129	-2.738776663	1.964710737	1.73906351	2.218128385	10.00798618	1.059144854
1.223299649	2.310302874	8.671194548	9.368107422	3.176470495	24.01724382	4.931539522
1.40537717	-0.629612663	2.907219079	4.734306875	1.442991822	20.77333512	7.756874969
0.953095668	5.007853548	13.9985124	13.46035538	3.723410282	27.54324828	6.770740172
1.693324379	3.684097577	13.53269854	11.12656643	2.817694982	25.69754123	5.747261396
1.833955808	-0.000412949	5.574771393	5.469499455	0.205916033	14.96504507	4.05613475
0.11993739	0.469858834	3.60569905	7.37180926	5.439310925	20.78766457	4.563361808
0.167973504	4.305625906	10.84887396	12.46868067	9.833467008	30.2119113	4.903564052
2.230620624	7.775232574	22.21128156	17.52610663	1.970917031	35.6467393	6.851519003
0.335469455	5.742348521	14.47947961	13.98908957	3.822834914	26.88358501	4.607811338
1.406687587	3.915409332	12.98043891	11.64538637	3.216742892	27.82317142	6.348623444
0.70733136	-5.953985561	-8.627891903	-2.494701704	1.760947135	8.270206817	5.481123914
0.582913603	-2.438980022	-1.508967945	2.114885472	5.146993277	14.50610254	3.349557872
1.513042456	-0.101107558	4.86525077	5.639835528	4.169907983	25.80713482	8.396682619
0.855621456	-2.662605207	-0.940208064	1.602183999	2.724027101	14.35779848	6.643819902
1.529446535	5.170331274	15.68443539	13.69023114	1.302723117	26.13231882	4.818011236
1.361393001	3.674200311	10.93303183	11.55763509	7.861315907	30.47073201	5.574422666
2.013141737	3.338209023	13.47313245	11.18540886	3.075270808	28.81805614	6.575905634
0.085593128	-3.030805839	-4.421277346	1.644510001	5.903258477	17.77255895	6.228659283
1.294742287	6.037336154	15.68009352	15.48619762	2.67517587	27.62638469	4.371831045
0.405257631	3.244406038	8.436042308	11.19681132	6.863738816	26.66716607	4.891298251
0.854920821	6.933932489	17.3998399	16.34045568	4.426164066	24.50633069	2.415103687
0.582491037	1.957285637	7.097172391	8.694574804	6.205719712	15.99428829	0.823638265
1.29325887	6.306007286	17.36147815	15.2281872	4.520696837	29.20124398	4.923522206
-0.333711479	3.932669526	9.538153281	11.90185686	-1.091811236	15.35135001	3.639969183
-0.911380487	7.608793637	14.96596184	17.05730639	0.726907733	24.27444661	6.106040783
-0.337275033	-0.658118053	0.963301332	4.813222384	6.258188065	16.84858566	4.439682894
1.107180782	3.366097957	11.2573078	10.94104146	5.510995412	24.81359051	4.52899877
1.009303262	5.547440966	14.35384437	13.79063627	4.428815748	31.9956323	7.768391523
1.570336067	0.009950433	5.425690129	6.066580745	3.152439028	18.50798389	4.811327981
-0.643253674	1.938315945	4.68486724	8.776776302	4.59888613	23.56401218	7.723219558
0.487659253	4.914552807	13.33071302	13.8884381	4.505774905	19.19964089	-0.23952504
0.59466476	0.320880633	4.46941958	6.447209941	7.428601586	20.45033632	3.912076712
1.11407251	5.082146078	14.55233537	14.33582463	-0.618604701	16.53196395	0.202116732
2.175982531	5.221301248	16.77076851	14.02445122	3.748854097	31.06510628	5.112826653
1.287330049	0.686173609	5.700833833	6.747673159	5.506304872	21.29524061	4.017018786
0.88120998	5.457895522	15.40590085	14.11183293	3.762689805	27.41878922	5.040141148
0.518909842	-2.326556376	-1.648682834	2.563877722	2.037585194	18.17354011	7.832029559
0.321479452	1.672150985	6.275880477	8.742554564	4.519944351	21.82315051	4.920447626
1.175747752	9.019160483	22.56447755	19.54019453	-1.526215021	25.1262948	3.796092204
0.89788165	2.674592751	8.912630333	10.55320923	1.76138609	14.83618309	1.113350401
-0.105257121	-2.834217218	-4.286083308	1.905021572	8.177790109	13.94845061	3.827380259
0.541278933	3.22363061	9.502327445	10.98827741	5.326236031	34.97965682	12.40960682
2.12977187	0.693654557	7.682801764	6.91461768	0.952081064	16.68887319	4.303327498
1.123754769	2.572531633	10.3987853	10.34291639	4.074776298	23.46878598	4.731869839
1.292828923	2.048537316	8.817426283	8.833663668	1.592378633	20.46446863	5.563457528
0.015833772	-0.456989608	1.079403351	5.268266657	2.667418938	13.75264468	3.402152652
1.02213468	2.892281355	10.7670019	10.91868264	3.472092021	26.12136592	5.956849884
1.093322411	1.719778402	7.1757789	8.66992958	1.243365215	18.67720783	5.21746749
1.588753115	1.927096494	8.968207015	9.055767145	3.590745273	23.99944949	4.701828578
1.166830486	4.359119417	12.78902123	13.1657463	5.193414286	26.62064824	3.213928039
1.932698326	0.504481543	7.064815555	6.884346386	4.549014086	16.25818858	1.276942577
0.300024511	1.813608688	6.030165662	8.449165479	4.509923182	17.85271164	2.960834824
0.024148448	-5.797439805	-10.06386967	-2.94248932	4.888166411	10.14547749	5.209064546
1.672802238	-0.945178851	3.487243299	4.398104523	5.098597002	24.18880827	7.898896562
2.510290956	2.973597353	13.09191879	10.26164848	6.716634281	27.64875	4.129775558
2.052733483	-1.818895382	2.254770909	3.473986034	6.150696283	18.43653242	3.629189703
-0.398114891	-0.919474455	-0.784287395	4.765180841	3.355723994	14.10294892	4.64579986
-0.567845508	1.72214988	3.830569724	8.41234221	3.714436528	16.50600127	3.212778033
1.833023882	-2.219217005	1.004624152	2.504823892	0.829264304	9.37177294	2.859510702
1.700200679	-2.508699656	0.08764437	1.58060385	4.60045888	16.58857316	4.610302818
0.596605019	1.279219536	5.929433567	7.752228908	3.212801983	18.33304676	3.050080643
1.794678713	4.533581776	15.24167137	13.18265732	7.207503569	33.64209851	5.707776824
1.745910492	-1.51990006	2.480601633	3.846117943	6.380653909	20.45785043	4.437346245
1.983192636	1.022459831	8.777161209	7.60723475	3.438585402	21.13094319	4.780844485
1.778258154	0.559962366	6.307281406	6.327200488	3.938291862	25.36791484	6.257585246
0.04901128	3.96995859	9.909664915	11.72248444	7.425698562	20.4561008	1.937229676
0.14722121	4.382203383	10.71366838	12.35086149	3.381396445	22.00998742	3.399535035
0.297332056	-1.60623189	-0.873201508	3.859489731	4.314828318	21.37271521	7.634096248
1.668450823	4.376805765	14.51290178	12.89847606	2.309831377	26.37362816	3.933237929
0.910671127	6.11563356	16.47638683	14.9812383	3.374945897	31.33627419	6.632468414
0.16226612	4.855064662	12.35867416	13.06160564	1.911745266	30.95826242	9.37932525
0.181031425	0.935535024	3.918837452	7.44675255	2.856244779	12.81610309	1.69435446
1.559966931	-3.117986065	-1.031841331	0.776553509	4.106840274	15.20387706	3.738704719
0.248604082	1.426929691	5.630090042	8.587091572	1.951545126	16.04068651	3.973055914
-1.17528361	8.508661625	16.29745357	19.13329017	2.917299037	23.38240049	4.181961703
0.538027486	-0.350701594	3.335620948	5.308337638	3.170851386	22.50468798	8.586994423
1.72039906	-0.664467887	3.939998245	5.357776713	3.150215969	19.98042579	5.307937449
-1.879385897	-0.447042679	-3.130011183	5.192897078	1.375757587	10.1245976	5.375514609
-0.295155156	5.808908856	13.24660986	14.50239891	2.689627356	33.03035983	11.17024917
0.417919063	7.744601851	18.70929222	18.2878277	2.299042021	33.54904381	8.104058479
-0.586471618	6.615567776	14.65965383	15.39676729	2.228039043	21.36918015	2.870291916
0.001934191	1.645629372	5.552356731	9.109590247	2.590021628	18.30274639	4.67484264
0.702540177	3.24644214	9.333452918	11.25166439	4.832623799	23.26332497	4.211539111
1.335818623	4.315206529	13.31625578	11.88651708	5.881453511	30.77729899	5.887228225
0.17801022	1.143683517	4.584616174	7.516175854	5.259593571	27.288828	9.354338423
0.07158573	-3.828735453	-5.074022225	0.79055312	4.213273448	14.9484178	6.256018411
-0.401926017	0.174552518	1.300646044	6.760830617	2.390925033	16.2749891	5.504394516
2.372591047	2.394841221	11.55649281	9.705933122	3.681520442	21.73563157	2.258710284
1.10609835	-1.169422848	2.472215138	4.300518088	3.666637553	18.91513529	6.516916212
1.532968272	1.608921559	8.409222496	8.157324829	2.637297056	20.35561908	3.788574481
0.307144434	1.826583379	6.008152521	8.531687116	5.305819406	17.339437	2.068539609
0.951963601	2.107266732	8.60304667	8.821764056	2.727739141	21.50919136	6.342314506
2.035563888	1.131718141	8.110182788	7.165489048	0.436286895	20.58230286	5.812845575
1.216464316	-1.176119548	3.002809254	4.439765415	1.272000648	16.14507732	4.788139099
0.385279329	2.052034096	7.561400971	9.438737021	0.534504669	17.380169	4.425062821
2.588417926	0.056013827	7.706043678	6.452759721	1.287633574	18.0863923	3.797332252
2.117168633	3.466343706	12.18934554	11.09620444	7.6955966	32.24639921	6.167988563
1.919186703	1.327010238	8.719102545	8.086390303	4.936454836	20.9714252	3.100884987
-1.498198947	1.642760629	2.432788283	8.258380765	3.527438316	17.52785887	5.090889362
1.287709587	3.001873419	10.35693878	10.93311793	2.602058156	23.16244719	3.438890132
1.42654917	-1.662282991	1.512170607	3.716065674	2.177462525	16.92202607	5.950323187
1.214482834	9.300715117	23.63956174	20.19992004	5.827123756	34.65692195	3.314356473
0.021796487	7.571271748	17.34415036	17.07673163	4.612447875	32.13047335	6.648126962
2.374443681	-2.75355989	0.27551194	2.096619149	2.095968177	19.14640693	6.71183025
1.377484061	0.400105604	5.793168426	6.50305799	2.8484565	25.37287496	8.396454476
0.441424848	7.006411865	17.30133235	16.45546549	4.425590208	27.54970796	4.913061377
1.859109192	-2.46736151	0.716331052	2.208953781	3.352936861	19.11330211	5.559398501
-0.475562735	0.710907705	3.124127603	6.7568543	1.234437604	12.43476519	2.955047426
1.275323018	2.111466638	8.919635207	9.005996178	3.142172244	21.96695162	4.47271145
0.118954687	1.514393324	4.78199568	7.80073404	4.780255624	18.55563061	4.373887886
1.221190407	2.016025813	8.421925822	8.559499477	5.549162644	28.44411549	7.425511639
-0.33841893	-0.74620591	-0.350471823	4.938742473	2.760025002	14.32347221	4.568433101
2.230264799	3.255416339	12.26140614	11.21610868	4.802762007	29.94098779	5.728842882
0.62814518	0.427589323	4.157570946	6.68888061	4.888018495	17.52145664	2.044108569
2.053041393	6.164355705	18.92399356	15.05255286	5.271677902	33.09496083	6.477778793
1.165224754	1.395895031	8.327239819	8.294773108	4.340187636	21.05536462	4.099905125
0.09529486	0.399255443	2.715748045	6.811339172	5.386742997	20.84225253	4.782308002
1.301908285	-2.285489536	-0.063149093	2.612341385	3.002202628	14.92638242	4.813764465
0.761771539	0.061769276	4.146661329	5.975788095	4.842408405	19.3589814	5.749544582
0.623849236	-0.103386833	3.482273484	5.85323158	7.004841654	17.1410939	2.229314572
1.836703329	1.463760256	8.653024568	8.214025016	0.828374308	14.32991429	1.201306976
2.536651775	1.645830533	9.673394465	8.048861937	1.367710807	30.30575808	9.14004179
0.291818699	2.089160256	7.399075157	8.68915825	4.790001328	19.86861267	3.916940667
0.764156148	1.342688249	5.804878683	7.898576949	6.103391057	23.6938028	4.412651355
1.829945552	0.376952166	6.417646511	6.301735108	4.988016788	21.53394769	3.548193843
1.479373686	8.783491395	22.99069118	19.07205651	3.379340479	34.11457314	4.924790766
0.948850829	-3.516329495	-4.243995142	0.760031606	3.69343953	14.85230873	6.281871677
1.455717639	1.364260068	7.002519863	8.334034085	3.881955998	25.16372878	6.118954508
0.910534459	3.589674735	11.07626964	10.80715318	1.089625587	21.68451365	5.389458398
0.811512293	5.93849802	15.13333371	14.9303274	4.659207199	29.46930206	5.086807163
0.590544136	4.288481625	11.63411704	12.12014746	3.960505474	22.89213058	4.026229233
-0.222317206	1.927235136	5.791699295	9.077275763	6.435909991	24.84786295	6.604946356
0.915252971	5.801531493	15.78286953	14.66648314	3.007984711	29.89976905	6.441937208
0.560427731	3.150068193	8.5987328	10.69609435	3.986438962	20.31241059	3.099896131
1.356306582	-0.182381459	3.778684513	5.741560534	1.461325236	22.52327842	8.455455077
-0.542612608	5.698001036	12.35891909	14.49791159	1.686768064	24.03384738	6.195521644
1.768430394	0.67956748	6.902356702	6.805674204	4.682640376	25.06269159	6.762088784
0.895133609	-1.246237438	1.408095903	4.457319791	3.27177076	17.80797674	5.530430739
0.89800781	1.778724464	7.873376253	9.324582793	1.144588835	21.89224916	5.775976468
1.288996701	-0.963076768	2.18613874	4.443377523	4.619464365	15.89592206	2.751690349
0.703039379	0.215601891	3.740914125	6.648040931	6.289974758	19.67968283	4.589723039
0.94918031	8.390697616	20.49342163	18.42726102	1.921746562	29.10596095	3.897071784
1.718121464	5.90159132	17.01561142	15.39088237	5.127576538	32.49803601	6.07244385
0.694280952	-1.193219486	1.461271601	4.270840083	3.935441849	11.36505576	1.92416028
1.027899586	1.572050473	5.965185806	8.864668119	-0.431650326	17.64205577	5.151108114
1.660774636	5.379919927	16.15285576	13.85447103	6.41842145	30.1328262	4.433937521
1.77354502	5.37540545	15.8561853	14.21647201	1.07213888	25.98887716	5.112019645
1.896479991	1.779041034	9.983072872	8.936829255	3.415263613	27.84318999	6.92476194
-0.068922428	3.739909179	9.812984507	11.60608094	3.128666975	20.24052277	4.075138731
2.269977513	-0.481915444	5.789243218	5.857836095	2.679318808	20.87359519	4.427944056
-1.02130057	1.689657461	3.853352913	8.873126619	4.15248153	21.34140453	6.755079192
1.456549288	-1.025980578	2.081065981	4.704970868	1.185031749	17.43212236	7.061498047
-0.736123799	-1.079840202	-1.634315631	4.081038738	-0.294443571	11.36440201	5.573557518
0.065883467	4.835093499	11.78486673	13.39852702	2.502002271	22.58153842	4.186890734
2.640908711	5.452362922	18.33141336	14.29632187	1.484304254	32.41966133	6.700309179
0.623896367	5.936023691	14.92325912	15.29717883	3.711097227	29.9530519	5.471706819
1.403921206	-0.039376197	5.071914548	6.022487997	3.963520108	21.6103154	5.715211468
0.298435356	2.187864942	6.998187795	9.867621241	5.256140556	25.42637001	6.912739183
1.917564005	7.638126841	21.18107618	17.80332304	2.082728738	29.40484317	3.639324313
2.261372523	2.390038181	11.49866357	10.22467762	5.393200017	27.30847382	4.200217903
0.834360783	5.068184233	13.15433228	13.11462794	2.718613621	22.79449382	3.684433153
2.326898522	-1.69042495	3.154795461	3.281401161	0.567518641	15.16821564	4.54757035
1.319691984	2.872479472	11.01922177	10.56952219	2.008836988	24.94824695	6.076275116
3.312403637	-2.875001481	3.651144697	1.709625682	1.683137232	23.17460965	8.967597379
2.159932208	-0.312658728	6.287747988	5.330433247	4.569195763	20.07976107	2.95065508
1.636735312	5.683715335	16.81018302	13.84426021	7.078159931	27.07627645	1.800837991
1.500875712	2.091926482	9.815770247	9.442362177	2.258618748	22.15401372	5.381622165
2.407248623	6.70793865	19.50247436	16.21931833	5.878268656	35.7370087	6.268986433
1.002300113	-0.808383042	2.354139283	4.674689013	2.386698842	9.858096757	0.703757087
-0.068365649	12.80958695	27.0410298	25.49527151	6.655626084	36.46821062	2.553553379
0.477585899	1.728484576	7.110534151	8.46280701	1.956857252	19.50389443	5.345236191
0.360151027	-0.380867776	2.322672043	5.543780139	3.89802419	17.16736754	4.812841949
1.713445393	1.979850927	8.606028142	9.000332412	2.06793396	24.19631453	6.417859395
-0.994431638	-0.800595588	-1.483047549	4.36167123	3.258216674	11.87326726	4.334315759
1.699444454	5.013189215	16.45190694	13.59534302	0.977784271	27.46900548	6.03635723
0.414408424	1.373960306	5.312801222	7.157987546	5.599238031	21.06465734	5.15053672
0.791371717	-1.877612211	-0.90992381	3.378798939	6.150514705	18.21071145	4.353045402
0.63698214	1.904746732	6.269545185	8.738385464	1.820845105	21.02414495	6.363534741
2.162109555	-4.860091831	-3.444337609	-1.272177726	2.477080691	15.26681273	6.193400099
0.341638534	0.275022438	3.113138884	6.743379997	0.772259395	13.51377272	3.466473546
2.28069576	0.872068792	7.341921163	7.106158095	6.240636272	27.03871188	6.21204014
-0.457676028	-0.448227055	0.02328512	5.27832138	-2.895960664	16.87457422	10.19337256
0.136895845	4.177387469	11.06657642	12.41108228	0.134101596	22.84818515	6.724445119
-0.78456108	0.516345043	1.798831112	6.946865038	3.716393046	20.2315283	6.470131165
0.074254057	2.251766982	6.06763629	9.713423449	1.189435428	15.20136364	3.413870056
1.827540691	0.785077066	7.142667673	6.645913571	7.767344123	21.23316126	1.789634677
1.571317286	1.318886794	7.706051285	7.496629534	4.283272475	21.33183108	4.113267363
1.678285541	2.281937116	9.666657017	9.148783777	6.147637142	25.1478057	3.413271061
-0.345985419	4.495141708	10.05583182	12.41509927	4.318669286	23.45811922	4.37550115
1.168490673	0.667803207	5.177301608	6.620265238	1.331619932	19.71817759	5.364265009
1.249559737	4.104672567	11.89631774	11.4243673	5.272234323	28.79211665	5.345979029
1.170871978	0.14701363	5.19522523	6.945011468	3.282791189	16.78531704	1.825833416
-0.744270784	0.7565399	1.74176028	6.926088205	5.615749808	17.68728136	3.808671988
3.455919693	-4.198865287	0.145286099	-0.275030064	1.995487395	16.60533704	4.726165959
2.254265841	3.941182154	14.40800852	11.97824728	2.467200929	25.52608724	4.508524547
1.047354391	1.958827838	7.523179385	9.038478251	5.286776983	22.7972553	3.859247159
0.484223583	5.7693479	13.56939624	14.76186169	1.110404055	25.71851677	4.811986588
1.689150321	4.139058558	13.4131747	12.21196491	2.864071606	29.22750751	7.07749301
1.588554268	-1.098473845	2.653043021	4.04057285	2.14267409	18.50919548	6.672849114
-0.150690999	0.179107936	2.211774689	5.392504062	2.164374267	14.53216663	4.993878983
-1.469294701	0.370327676	-1.608821481	6.81393042	1.278551962	14.40588378	5.500994092
1.764121656	0.585290243	6.970881642	6.730874917	2.608326067	16.71129552	2.834904399
0.754570865	5.83428587	13.67718904	14.96670852	4.062133334	28.71063735	5.504521098
1.276819385	6.554343523	16.90763157	16.13111343	2.035933525	28.06254832	5.476198892
-0.139659686	-1.135080634	-0.774944157	4.03942947	3.535126425	13.42496822	5.300204968
0.90389654	5.730391817	14.3125859	14.5678682	3.776640231	24.58697446	3.070286587
1.784411832	1.969634944	8.800581041	8.52427038	2.388850476	27.28476681	8.152704314
2.076543233	2.053191009	10.60537005	9.240294544	4.617838321	23.01529849	3.684483038
-0.038062766	-2.770706465	-3.364833488	2.014823296	8.206388965	18.40078725	5.275911102
1.084046984	0.316577898	4.667725037	5.777281096	5.474464133	23.60104118	6.42608183
0.450640605	5.298934327	14.61923675	13.8766387	4.795852987	27.51041189	4.05864438
-0.733549671	3.494309917	7.650235629	11.01846564	5.314998283	20.91449283	3.99373131
1.225159708	-0.663254025	3.033892033	4.955574728	4.705613103	13.43138214	1.20602281
0.653056861	-2.270082928	-1.144539534	2.191917529	2.376369626	14.47617413	4.897107005
0.417998915	5.171031125	14.30799684	13.68433619	5.837838984	35.18406631	9.690086949
4.776297371	4.017947665	19.09309866	12.10419452	2.000850738	23.89244907	1.042587457
2.751393244	-0.13180524	7.495486862	5.344534017	6.335878966	23.91782943	4.953413748
-0.617946137	5.21558718	11.65221549	14.23811474	1.997705896	23.01748973	5.217699555
1.420495931	-0.901148188	3.563668756	4.585079355	2.89173941	17.56910377	5.180627934
2.024633771	0.564103482	6.327896409	6.518960247	1.676039673	17.32035878	4.152271367
-0.646338653	4.895608967	11.31449467	12.9900093	4.970149994	26.85418053	5.591694238
0.712386852	0.712520609	3.724374409	7.251552609	5.597390661	21.72775436	5.606906744
2.093435203	4.467785549	15.53308071	12.46543325	3.267948907	29.26419404	6.352625128
1.322451369	1.368232458	7.18473488	8.117104929	2.396000733	23.89417436	8.457658088
3.093576992	-3.796405345	1.071013573	0.059646865	7.111184034	20.09373283	4.507635428
3.301100277	-4.109750009	0.224468553	-0.074410515	6.253181251	23.58530303	6.462794127
0.113622126	3.264595227	9.22994121	10.19519358	2.774683662	22.35542048	6.123741381
1.881624832	1.954091245	8.902406669	8.911615409	-0.182817341	18.19686681	4.556423465
0.067470375	0.739921959	3.977518704	7.140660638	0.595382826	13.25686929	3.336226638
1.5539709	3.778839266	12.50591457	11.76037502	0.097566529	21.8976126	4.254895809
1.637389354	0.572352736	6.659567774	7.015517579	6.928654804	23.42548216	4.627585911
0.889672934	6.30162798	15.97733874	15.39069382	5.898205667	29.92346164	3.299592786
-2.172699502	3.902248175	5.763052163	11.85272775	2.254069719	14.95757241	4.023504013
1.338852507	2.182970995	9.142603772	9.376212958	-0.356268223	18.91701365	4.80016462
2.864994976	-3.846468845	-0.21927975	-0.345100043	2.971912511	15.72188613	5.099829308
-0.309376804	4.199016103	9.426160204	12.67231151	4.442799277	25.8248804	5.702344646
1.797721946	4.604680526	14.38673502	13.07984674	7.601366554	30.2122376	3.197157685
0.965818126	4.550673168	12.85478717	12.36261747	2.068148919	27.28994949	6.194093182
1.492132469	8.932344516	22.94554504	18.98088023	4.452896019	38.81314386	7.228051406
1.874217091	2.341575653	10.45776649	9.990722168	1.094760362	21.18187542	4.265789162
1.164544229	-0.850600668	2.838798558	4.58465984	1.91618904	17.52874577	5.509675851
0.11255447	5.378765916	13.57120688	14.05055429	4.520363643	23.30276896	3.463371229
2.351019222	2.810450719	12.16388098	10.25077808	1.266317	21.57148974	3.281606336
0.198546451	1.416141478	4.529310383	7.870539362	1.41066445	18.30283722	6.241853388
-0.357020819	-2.336430418	-3.404048067	2.304096916	1.697729319	13.4435884	7.232105852
1.462411372	-1.607726362	1.447318415	3.43272271	3.443786123	14.88212497	3.650763174
0.857618437	4.559005382	13.12441473	12.88682974	2.271193898	22.42748039	5.049893511
1.847434528	2.464721247	10.65764273	9.91644829	3.58699099	22.65897994	3.439104471
0.239243163	2.257933335	5.875453688	9.920487461	3.923309028	26.33216737	7.243847129
0.294231716	-0.586416494	1.871381703	4.949970099	2.729217663	14.75016576	4.429201868
0.121634325	2.541011909	7.143289823	10.11894382	1.878577288	19.96286878	4.070585049
0.723561284	1.974951036	7.136484698	8.347209459	2.870517857	14.14188536	0.801555848
3.33396293	2.674657577	14.71479698	10.26927967	2.259620978	28.64565449	5.12809744
0.690889966	-3.102973753	-3.296338342	1.523610322	1.671675017	10.19451916	4.000349049
1.479734509	2.395871331	9.177446942	9.133476435	1.852561624	16.23404074	1.888401498
1.233719328	2.322784874	8.680528705	8.789951891	2.744120372	19.05470856	2.830150494
2.352660394	3.024947277	12.64454056	10.05174369	3.798756736	24.29647243	4.427328911
1.933974114	-0.507180759	4.579866835	5.56227194	3.74735546	22.77770505	7.389141983
1.427355067	-1.612173479	2.408835667	2.986120347	2.323881787	10.59272684	1.920554331
0.608770531	-2.702804722	-2.190913153	1.668818556	1.901017745	12.76381036	4.679762406
1.677510793	-6.869220012	-8.442595623	-3.966845034	5.451110703	8.041270516	1.497349315
3.010097478	9.775164448	28.18617333	20.54659992	5.159421636	40.50032121	5.846728016
0.083716234	0.317653386	3.019130614	6.71442259	2.401141263	20.75106581	7.342260112
-0.784308526	2.388824105	5.303243868	10.41789802	3.5769318	20.49223145	5.311952068
0.766406163	-3.802770562	-4.52864878	0.160072788	4.196867296	17.92714664	7.283954848
-0.377788953	5.548369044	12.11053287	14.09405072	2.322485873	26.16052494	7.462045273
0.791994636	-1.024910014	2.06555968	4.585135203	4.365036949	20.15195805	6.501213928
1.393953561	-3.308557827	-2.003229768	1.024009774	3.445266714	14.95062875	5.51214986
2.159232599	1.519842894	9.52985507	8.392730485	6.755018431	21.33077735	1.66733775
1.859557325	-1.430608337	3.376801369	3.776950432	2.808756845	17.32228859	4.09938399
0.658029524	-0.719698432	2.539698014	5.142738332	5.155358039	17.45229704	3.423296675
0.936835956	-0.670168082	3.752832167	4.982938289	1.510542767	20.57992336	8.501947143
0.114819152	-0.30757736	0.693089894	5.58329427	4.401894572	21.37141683	6.00127658
0.042747023	-2.76882978	-3.029161098	2.156180036	6.102765981	12.74698184	3.63279216
1.116612532	6.502999539	17.58294139	15.52382404	5.4278922	28.99042226	4.546806745
1.122489945	1.186383627	6.47213607	7.708769442	4.969965567	20.76259031	4.43491422
-0.055743827	0.872519802	4.490096632	6.951372716	5.194383743	19.16726829	4.581365242
1.066991796	1.858013545	8.639783881	8.266755169	6.379122978	27.4152087	6.202376793
0.744734199	5.31070769	13.63108279	13.37988549	4.558507361	23.7219984	4.212381281
0.940605907	0.540277992	4.599348272	6.391474459	6.217549581	21.41870126	5.293668886
2.546456167	-0.961668047	5.102963019	3.853218971	7.179644849	27.74310967	8.03683151
2.208259617	3.77148404	14.01208307	11.36884525	2.126112156	25.54098488	6.336202642
1.974853773	1.534325811	8.050891584	8.268791531	2.494189815	22.78022913	6.087612371
1.159932337	1.355971815	6.986379475	7.363442436	1.711910305	22.60902313	7.101934231
1.180798719	1.391563756	7.169812625	8.249679379	3.399560725	16.58364234	2.099025742
0.687807583	2.848793474	9.682292244	10.01420545	4.713409842	23.96525024	5.304814507
0.634819271	7.055254155	16.95979861	16.75421104	5.293730385	38.94576636	10.51244134
0.886323054	3.151844353	10.36398739	10.76005859	4.483831536	27.01747126	5.553906712
-1.022861214	-1.142850041	-1.575937585	3.826605835	3.439730415	15.97302876	6.116345533
-0.134808364	2.50849635	7.010002342	9.598473047	5.10712129	24.09063203	6.615965611
